Time,Close,Volume,Open,High,Low
2012.8.24,245.74,3698385,241.68,246.87,241.36
2012.8.23,241.2,2452860,242.14,243.48,239.02
2012.8.22,243.1,2471901,239.4,244.9,238.8
2012.8.21,239.45,2571467,240.88,243.85,238.55
2012.8.20,240.35,1889892,241.37,241.65,238.2
2012.8.17,241.17,3085590,240.6,243.35,240.47
2012.8.16,241.55,4312012,237.72,242.83,236.2
2012.8.15,237.42,3262622,232.26,238.14,232.25
2012.8.14,233.19,2750998,234.71,236.72,232.62
2012.8.13,232.44,1996778,232.23,234.37,231
2012.8.10,232.75,1852103,233.08,234.85,231.43
2012.8.9,234.06,1530403,233.93,235.99,233.5
2012.8.8,234.38,1534128,235.29,236.45,233.59
2012.8.7,236.56,2057526,234.13,238,233.25
2012.8.6,233.99,1843686,235.56,235.74,233.81
2012.8.3,234.97,2824766,234.03,236.49,233.03
2012.8.2,230.81,3047541,230.56,234.34,228.66
2012.8.1,232.09,2543393,234.14,234.38,230.7
2012.7.31,233.3,3449785,235.1,236.3,231.61
2012.7.30,236.09,3736079,237,240.74,234.07
2012.7.27,237.32,11310310,225.25,238.34,224.5
2012.7.26,220.01,6802090,220,221.45,214.95
2012.7.25,217.05,3645732,222,222.5,215.91
2012.7.24,223.04,5004514,226.27,226.61,221.23
2012.7.23,226.01,5509538,224.72,226.58,221.54
2012.7.20,228.29,4169433,225.36,229.39,225.3
2012.7.19,226.17,5446631,220.73,227.5,220.69
2012.7.18,217.47,2079354,216.15,218.67,215.71
2012.7.17,216.93,1986954,217.45,217.94,213.96
2012.7.16,216.01,2004155,216.6,218.31,214.46
2012.7.13,218.39,2221829,215.63,219.31,213.88
2012.7.12,215.36,2611543,216.61,217.3,212.61
2012.7.11,218.37,2732920,218.95,221.74,215.34
2012.7.10,219.5,2981599,226.25,227.14,218.28
2012.7.9,225.05,1921126,225,226,223.45
2012.7.6,225.05,3202530,226.35,228.9,224.18
2012.7.5,227.06,2681550,228.62,230.5,226.53
2012.7.3,229.53,1335952,229.14,229.53,227.59
2012.7.2,229.32,2327844,229.3,229.34,226.34
2012.6.29,228.35,3613774,224.7,228.35,223.71
2012.6.28,221.31,2993786,223.92,224.62,218.75
2012.6.27,225.62,2795230,225.01,227.5,223.3
2012.6.26,225.61,3751433,221.45,226.39,221.45
2012.6.25,220.07,2382265,220.3,221.59,218
2012.6.22,222.16,2175977,221.83,222.51,219.35
2012.6.21,220.58,2840930,223.84,226.03,220.52
2012.6.20,223.02,2443332,224.51,224.74,220.84
2012.6.19,224.03,2716419,223.26,225.2,221.66
2012.6.18,222.66,3368746,217.28,223.76,216.73
2012.6.15,218.35,3784618,215.29,219.33,214.46
2012.6.14,214.45,3060773,215.26,216.5,212.56
2012.6.13,214.73,2326029,215.52,217.38,213.52
2012.6.12,216.42,2833255,217.65,218,214.52
2012.6.11,216.5,3749085,217.49,220.87,215.2
2012.6.8,218.48,2876704,218.61,219.42,216.66
2012.6.7,218.8,3503616,219.65,221.49,218.11
2012.6.6,217.64,2707433,214.63,218.4,214.52
2012.6.5,213.21,3540391,213.85,216.86,211.16
2012.6.4,214.57,4296582,207.4,215.35,206.37
2012.6.1,208.22,3951418,208.44,211.23,207.3
2012.5.31,212.91,4941911,209.48,213.79,207.11
2012.5.30,209.23,4078181,212.14,212.98,207.75
2012.5.29,214.75,2693388,214.3,216.55,212.29
2012.5.25,212.89,2171015,214.99,215.98,212.22
2012.5.24,215.24,3141096,216.98,217.66,212.7
2012.5.23,217.28,4237216,214.71,217.55,211.18
2012.5.22,215.33,3731644,218.31,218.87,213.96
2012.5.21,218.11,3576271,214.03,219.98,212.82
2012.5.18,213.85,5229857,219.41,219.63,212.81
2012.5.17,218.36,4503740,225.05,226,218.09
2012.5.16,224.06,5259011,225,228,222.5
2012.5.15,224.39,5711808,226.5,230.61,223
2012.5.14,222.93,3095861,225.6,227.29,222.51
2012.5.11,227.68,4193074,225.95,230.68,225.73
2012.5.10,226.69,4636848,223.91,229.08,221.95
2012.5.9,222.98,3711771,220.59,225.78,220.16
2012.5.8,223.9,4522150,223.15,225.39,218.2
2012.5.7,225.16,3311640,222.36,226.87,222.29
2012.5.4,223.99,4584678,227.8,229.72,223.74
2012.5.3,229.45,4051644,229.74,232.53,228.03
2012.5.2,230.25,4592579,227.82,231.44,227.4
2012.5.1,230.04,6754088,229.4,232.97,228.4
2012.4.30,231.9,9749924,223.95,233.84,223.05
2012.4.27,226.85,22084430,224.83,228.69,220.22
2012.4.26,195.99,9656121,193.57,196.36,193.02
2012.4.25,194.42,3951849,191.67,194.8,191.6
2012.4.24,190.33,3373838,188.68,190.7,186.51
2012.4.23,188.24,3478985,188.99,188.99,185.51
2012.4.20,189.98,3241871,192.34,193.48,189.8
2012.4.19,191.1,4002387,192.93,194.55,189.75
2012.4.18,191.07,3996223,188.82,193.45,188.74
2012.4.17,188.39,2804340,187.21,190.04,186.87
2012.4.16,185.5,4044271,189.01,189.47,183.65
2012.4.13,188.46,3431103,189.9,189.94,186.26
2012.4.12,190.69,4026625,188.06,192.26,185.61
2012.4.11,187.97,4337488,189.63,191.97,186.79
2012.4.10,186.98,4454534,192.75,193.52,186.57
2012.4.9,191.87,3131248,192.02,194.2,190.5
2012.4.5,194.39,3210254,193.55,196.03,193.55
2012.4.4,193.99,5453588,196.95,197.68,192.36
2012.4.3,199.66,5000570,198.24,202.39,197.5
2012.4.2,198.05,6429515,198.02,199.9,197
2012.3.30,202.51,4436171,205.02,206.85,201.87
2012.3.29,204.61,5707035,201.28,205.31,200.63
2012.3.28,201.16,6244697,206.14,207,200.31
2012.3.27,205.44,9586249,203.59,209.85,202.88
2012.3.26,202.87,7610868,196.48,202.97,195.5
2012.3.23,195.04,5983666,192.01,196.2,191.8
2012.3.22,192.4,3738879,190.54,194.06,190.26
2012.3.21,191.73,4213108,192.5,194.28,191.26
2012.3.20,192.33,9117999,184.88,194.41,182.88
2012.3.19,185.52,3903327,183.45,186.68,183
2012.3.16,185.05,4924986,183.28,185.68,182.35
2012.3.15,184.43,4158918,182.02,184.43,180.3
2012.3.14,182.26,3694639,183.65,184.32,181.14
2012.3.13,184.59,4405691,183.92,184.87,180.77
2012.3.12,183.39,2586637,184.13,185.4,182.2
2012.3.9,184.32,4510556,186.79,187.2,183.44
2012.3.8,187.64,4221035,184.17,188.38,183.8
2012.3.7,183.77,4950883,182.65,185.5,182.4
2012.3.6,181.09,5598918,178.68,183.5,178.04
2012.3.5,180.26,4681218,179,181.82,178.18
2012.3.2,179.3,3656411,179.48,181.84,178.92
2012.3.1,180.04,4935241,179.89,180.49,176.58
2012.2.29,179.69,5300043,183.89,184,179.01
2012.2.28,183.8,5763267,178.9,184.29,177.95
2012.2.27,178.53,3701400,177.54,179.19,176.5
2012.2.24,179.13,3665803,179.7,180.74,178.37
2012.2.23,178.89,5151985,179.64,180.75,176.96
2012.2.22,180.58,5770312,181.95,182.99,180.29
2012.2.21,182.26,6753842,182.65,184.75,180.58
2012.2.17,182.5,7410336,180.09,183.41,179.36
2012.2.16,179.93,12557990,177.79,181.68,175.14
2012.2.15,184.47,7777578,191.29,191.54,183.26
2012.2.14,191.3,9521916,191.08,193.57,186.1
2012.2.13,191.59,6069024,187.17,192.5,185.68
2012.2.10,185.54,5799968,183.42,187.63,182.52
2012.2.9,184.98,7185474,184.5,185.69,181.76
2012.2.8,185.48,5474844,184.95,186.49,182.91
2012.2.7,184.19,5103246,182.65,184.94,182.06
2012.2.6,183.14,5308669,186.28,186.56,182.92
2012.2.3,187.68,8114241,182.83,187.9,181.89
2012.2.2,181.72,8735779,179.65,181.94,176.8
2012.2.1,179.46,21328100,173.81,179.95,172
2012.1.31,194.44,12455530,194,195.63,189.7
2012.1.30,192.15,5422335,193.68,195,190.13
2012.1.27,195.37,4655535,193.09,196.5,192.33
2012.1.26,193.32,5870694,189.3,194.85,188.73
2012.1.25,187.8,4305522,186.99,188.17,184.61
2012.1.24,187,4651311,185,188.41,183.82
2012.1.23,186.09,4578559,190.79,191.73,185.23
2012.1.20,190.93,5608462,190.71,192.9,189.04
2012.1.19,194.45,7085029,190.88,195.94,190.36
2012.1.18,189.44,7454763,181.94,190.25,181.12
2012.1.17,181.66,5643053,180.15,183.3,178.51
2012.1.13,178.42,4750647,175.81,178.8,173.5
2012.1.12,175.93,5381574,179.42,179.49,175.75
2012.1.11,178.9,3102437,179.64,180.77,178.19
2012.1.10,179.34,3984021,181.1,182.4,177.1
2012.1.9,178.56,5055642,182.76,184.37,177
2012.1.6,182.61,7001791,178.07,184.65,177.5
2012.1.5,177.61,3803253,175.94,178.25,174.05
2012.1.4,177.51,4191716,179.21,180.5,176.07
2012.1.3,179.03,5101861,175.89,179.48,175.55
2011.12.30,173.1,4279069,173.36,175.17,172.49
2011.12.29,173.86,8203309,169.62,174.55,166.97
2011.12.28,173.89,3652601,176.39,176.65,172.28
2011.12.27,176.27,2949434,177.73,178.59,176.16
2011.12.23,177.28,3495273,179.22,179.68,175.6
2011.12.22,179.03,4692289,175.09,179.67,174.21
2011.12.21,174.35,8062630,181.92,183.5,172.49
2011.12.20,182.52,4564897,182.69,183.17,180.54
2011.12.19,179.33,4502173,182,183.17,179
2011.12.16,181.26,6661179,182.42,184.41,180.31
2011.12.15,181.26,7241426,182.05,184.8,179.53
2011.12.14,180.21,11594230,179,180.75,170.25
2011.12.13,180.51,9279874,188.56,189.68,178.5
2011.12.12,189.52,4340029,190.03,191.15,187.63
2011.12.9,193.03,5156247,191.21,193.95,188.4
2011.12.8,190.48,4358296,193.57,195.89,190.08
2011.12.7,195.32,6423277,191.03,196.71,189.12
2011.12.6,191.99,5201117,195.98,198.32,190.11
2011.12.5,196.24,5897813,198.86,199,193.67
2011.12.2,196.03,7524821,197.07,199.66,195.18
2011.12.1,197.13,7323228,191.85,198.08,191.59
2011.11.30,192.29,7700490,194.76,195.3,188.75
2011.11.29,188.39,6573777,194.78,195.5,187.3
2011.11.28,194.15,7160205,191.65,194.62,190.54
2011.11.25,182.4,4971977,190.41,190.83,181.51
2011.11.23,188.99,8010100,193.06,194.6,187.89
2011.11.22,192.34,9911677,186.95,194.04,183.58
2011.11.21,189.25,11295680,193.29,193.36,185.05
2011.11.18,197.14,8435040,205.33,205.34,197.11
2011.11.17,204.52,7972530,212.51,212.9,202.1
2011.11.16,211.99,5502882,216.27,216.97,211.23
2011.11.15,217.83,5738025,218,220.33,214.26
2011.11.14,218.93,6517735,215.65,222.35,214.25
2011.11.11,217.39,5160691,212.52,217.88,210.31
2011.11.10,210.79,5044203,213.5,214.06,208.1
2011.11.9,211.22,4672112,214.95,215.7,210.6
2011.11.8,217.99,3911687,219.2,219.35,215.21
2011.11.7,217,3858533,216.84,220.2,214
2011.11.4,216.48,4064105,217.65,218.23,214.33
2011.11.3,218.29,5312330,216.31,218.5,213.02
2011.11.2,215.62,6115426,215.55,216.79,212.72
2011.11.1,212.11,8499078,208.11,216.21,207.43
2011.10.31,213.51,7336799,215.79,218.89,213.04
2011.10.28,217.32,9870013,206.53,218.4,205.75
2011.10.27,206.78,10765380,204.26,208.6,201.1
2011.10.26,198.4,24124130,203.69,207.58,196.51
2011.10.25,227.15,13204230,238.59,239.01,225.89
2011.10.24,237.61,4971320,236.02,240.47,234
2011.10.21,234.78,4569432,236.91,237,230.6
2011.10.20,233.61,4522412,232.13,234.74,229.8
2011.10.19,231.53,6710602,240.67,243.33,229.25
2011.10.18,243.88,4597557,242.31,244.61,236.62
2011.10.17,242.33,4754894,244.29,246.71,240.67
2011.10.14,246.71,5916230,240.87,246.71,240.18
2011.10.13,236.15,4826781,237,239.68,235.23
2011.10.12,236.81,6504997,236.64,241.84,234.33
2011.10.11,235.48,4998475,230.6,236.75,229
2011.10.10,231.32,5141289,226.23,232.8,224.1
2011.10.7,224.74,6781980,222.48,227.9,218.41
2011.10.6,221.51,6848614,220.28,223.62,217.55
2011.10.5,219.5,6474720,212.53,220.17,208.48
2011.10.4,212.5,8705814,209.62,215,200.43
2011.10.3,211.98,6619838,217.01,221.6,211.39
2011.9.30,216.23,6549641,218.19,223,215.21
2011.9.29,222.44,9356452,234.17,234.3,216.29
2011.9.28,229.71,14418820,226.35,235.81,225.6
2011.9.27,224.21,7833910,234.22,234.75,222.4
2011.9.26,229.85,5787263,227.48,230.24,221.4
2011.9.23,223.61,6463773,220.51,224.49,219.06
2011.9.22,223.23,8243664,224.72,228.79,219
2011.9.21,231.87,5874283,234.51,240.52,231.81
2011.9.20,233.25,7379636,240.8,241.05,231.03
2011.9.19,241.69,8202009,237.11,244,232.88
2011.9.16,239.3,11742750,227.57,240.44,226.74
2011.9.15,226.78,5602779,223.99,227.2,221.25
2011.9.14,222.57,5876710,220.22,224.99,216.72
2011.9.13,219.53,4832712,217.79,219.95,215.01
2011.9.12,216.56,5337533,208.75,216.66,208.65
2011.9.9,211.39,4567795,215.05,216.96,209.75
2011.9.8,217.26,4396425,218.3,220.64,216.34
2011.9.7,219.9,5292658,218.8,220.19,214.22
2011.9.6,216.18,6213971,204.77,216.6,204.47
2011.9.2,210,4228989,208.94,210.69,207
2011.9.1,212.54,5272694,215.28,217.64,211.62
2011.8.31,215.23,7397287,212.27,216.17,211.35
2011.8.30,210.92,5910901,205.78,212.49,204.32
2011.8.29,206.53,4510863,202.82,206.67,202.55
2011.8.26,199.27,5281948,191.24,199.72,189.6
2011.8.25,192.03,3732724,194.41,196.99,191.07
2011.8.24,193.73,6247057,193.89,196.31,190.17
2011.8.23,193.55,7343979,178.92,194.84,178.52
2011.8.22,177.54,5313373,182.83,184.2,177.1
2011.8.19,178.93,7239475,180.29,190,177.55
2011.8.18,182.52,8261016,191.21,191.34,179.72
2011.8.17,195.93,3988641,198.53,199.6,193.74
2011.8.16,197.68,5200781,201.14,201.39,194.75
2011.8.15,202.95,4782989,202.06,205.28,198.32
2011.8.12,202.3,5617715,200.28,204.56,197.21
2011.8.11,198.36,7400238,197.01,200.85,191.36
2011.8.10,194.13,8741285,200.76,202.4,193.6
2011.8.9,205.09,10483600,196.7,205.09,190.46
2011.8.8,193.7,10415390,196.4,200.39,190.05
2011.8.5,202.7,10021980,204.67,207.32,194.84
2011.8.4,201.48,6571682,206.73,208,201.45
2011.8.3,209.96,8195176,212.97,214.83,205.54
2011.8.2,211.7,6577254,220.32,222.43,211.3
2011.8.1,221.32,5787590,225,227.45,217.66
2011.7.29,222.52,5166268,221.29,225.75,219.51
2011.7.28,223.9,5353617,223.27,225.95,220.23
2011.7.27,222.52,12944240,224.39,227.2,219.62
2011.7.26,214.18,9655250,214.99,215.6,210.35
2011.7.25,213.49,3337492,215.49,216.08,213
2011.7.22,216.52,3587599,213.86,217.95,211.11
2011.7.21,213.21,4543651,216.74,217.09,211.07
2011.7.20,215.55,3366110,220.05,220.2,214.41
2011.7.19,218.06,4407711,213.77,218.4,213.77
2011.7.18,211.53,2896068,212.53,213.39,208.29
2011.7.15,212.87,4071458,213.08,214.53,209.29
2011.7.14,210.38,3898963,213.58,215.91,209.38
2011.7.13,213.5,4226641,214.7,216.83,212.14
2011.7.12,211.23,3983843,214.64,215.65,211.12
2011.7.11,212.55,4015198,216.74,217.5,211
2011.7.8,218.28,3706996,214.3,218.32,213.25
2011.7.7,216.74,3134649,215.09,217.8,215.09
2011.7.6,214.19,2607514,212.12,214.4,211.01
2011.7.5,213.19,3583177,208.76,214.45,208.73
2011.7.1,209.49,4005804,205.55,210.27,203.61
2011.6.30,204.49,4446007,200.78,205.2,200.5
2011.6.29,204.18,4605005,202.67,206.25,201.03
2011.6.28,202.35,3821042,201.92,202.88,200.6
2011.6.27,201.25,6091508,194.5,202.58,194.03
2011.6.24,192.55,3596942,193.88,194.92,191.35
2011.6.23,194.16,4605638,189.5,194.46,188.3
2011.6.22,191.63,3125004,193.96,195.2,191.32
2011.6.21,194.23,4173183,188.3,195,187.12
2011.6.20,187.72,2829729,185.96,188.85,185.57
2011.6.17,186.37,6322114,186.51,187.39,184.64
2011.6.16,183.65,6025431,185.74,187,181.59
2011.6.15,185.98,6310918,188.04,192.45,185.3
2011.6.14,189.96,3952911,188.99,190.72,187.07
2011.6.13,186.29,3867735,186.81,189.31,184.86
2011.6.10,186.53,3753267,189.25,190.77,186.28
2011.6.9,189.68,4178852,189.74,191.76,185.71
2011.6.8,188.05,3714990,187.45,189.81,186.32
2011.6.7,187.55,4863126,185.72,190.63,185.52
2011.6.6,185.69,3712131,188.01,189.85,185.18
2011.6.3,188.32,4952821,191.23,193.21,187.62
2011.6.2,193.65,3043026,192.28,194.44,190.56
2011.6.1,192.4,3431851,196.06,197.26,192.05
2011.5.31,196.69,3405698,195.94,198.44,195.03
2011.5.27,194.13,2350857,194.76,196.12,193.5
2011.5.26,195,4073474,191.24,196.45,190.88
2011.5.25,192.26,4655944,193.57,194.35,191.14
2011.5.24,193.27,2968627,197,197,193
2011.5.23,196.22,4227612,195.56,197.29,192.02
2011.5.20,198.65,3378960,197.95,199.8,197.24
2011.5.19,198.81,3699253,198.33,199.95,197.55
2011.5.18,197.09,4955539,194.13,198.28,193.25
2011.5.17,194.81,7069541,191.82,195.98,191.76
2011.5.16,192.51,9366798,200.54,200.9,191.37
2011.5.13,202.56,4122122,205.7,206.39,202.36
2011.5.12,206.07,4817072,204.22,206.19,200.62
2011.5.11,204.38,4799590,203.12,205.5,202.25
2011.5.10,203.94,5880925,201.94,205.29,201.56
2011.5.9,200.8,5815595,198.34,202.36,196.78
2011.5.6,197.6,4011320,199.1,199.56,196.56
2011.5.5,197.11,4625978,198.66,201,196.12
2011.5.4,199.97,6546629,198.25,201.86,195.37
2011.5.3,198.45,6040527,201,202.59,196.69
2011.5.2,201.19,9389069,196.57,203.42,196.18
2011.4.29,195.81,5697726,194.38,196.59,193.78
2011.4.28,195.07,7256648,195.96,196.79,192.27
2011.4.27,196.63,23591390,183.2,197.8,182.75
2011.4.26,182.3,10749490,186.27,186.42,180.74
2011.4.25,185.42,3434544,185.65,186.35,183.77
2011.4.21,185.89,3347589,184.56,185.97,183.05
2011.4.20,183.87,4050432,181.62,185,181.59
2011.4.19,178.82,2636968,178.35,179.47,176.6
2011.4.18,178.34,4615185,178.38,178.91,175.37
2011.4.15,180.01,4267836,181,181.78,179.02
2011.4.14,181.82,3582278,181.39,182.08,179.36
